id	GSM3354765_Control	GSM3354767_Control	GSM3354769_Control	GSM3354771_Control	GSM3354766_Treat	GSM3354768_Treat	GSM3354770_Treat	GSM3354772_Treat
C10orf67	5.44851102444144	4.83919237517307	4.54876658953514	5.3980140359883	6.09129050530546	4.80878083846611	5.6726702987943	6.06371806017309
C10orf71	5.06178883674893	4.20868678104831	3.42025038544451	5.06436569399431	4.20851118695339	3.81909751856501	4.04228258176088	2.96158961507488
C10orf71-AS1	5.48447363194091	1.26180556489393	3.02798414771163	4.19747750744409	4.9648213479125	3.02026490855094	5.20682604374395	2.664983842005
C10orf76	8.49544378302089	8.53114800156443	8.30318482887482	8.32976700644162	8.36917987136612	8.35389779792268	8.15890663247535	8.44823089279457
C10orf82	3.37221260147338	4.01838109977475	3.38166324786758	3.31215882085365	2.20814263308577	5.77247322642385	5.39886546994368	6.11326695333312
C10orf85	4.78282424793494	5.57189446837314	6.73734980977271	6.62407342966701	6.26628321054238	5.95223403686261	4.72973074066372	6.35546294264776
C10orf88	8.27545935616575	8.1009779661305	8.27200005508357	8.10802816460648	8.17117513231135	8.4232660615562	8.38153080787093	7.80724107543979
C10orf90	7.20640649756542	5.87279922114806	6.83299662978808	4.92258873949047	6.91588892339618	5.86869131658541	6.22092190689229	5.73056311188217
C10orf91	2.58554237457835	2.89025151994274	2.14638046983241	3.10945183662952	2.66628591899817	2.55456776653246	1.90043709111406	2.50574673645679
C10orf95	4.31561473765796	3.28086342288498	2.97713167026088	3.12981722767628	2.32752454964238	1.90405205815666	2.77973840841572	3.01467863402083
C10orf99	4.13715478219734	4.07917948003058	4.30915666569963	2.80017931218148	4.49396612250107	4.63007231890624	3.83746198625042	4.39958483011422
C11orf1	9.15349201210777	9.20785184305034	9.07261852026851	9.32445196250111	9.31294222871028	9.25696623258151	8.98783313953809	9.40944568305118
C11orf16	3.80187924517995	3.8144783493514	3.47887239246972	3.80187924517995	6.08383335138018	4.05321466631162	3.37488392233825	3.43279200463894
C11orf21	4.71746673939506	5.1197059593531	5.6968422832446	4.17315919577904	4.22450658611494	5.3665327763063	4.27703540494176	5.31836960602506
C11orf24	10.0423451020004	10.1917723072332	10.3387813840743	10.1505124701511	10.0024083690624	10.2110268547532	10.4594720925849	10.1485593927561
C11orf30	7.3747020283057	7.65036051996955	7.36101340440564	7.56700489416512	7.35084940816964	7.40662803201022	7.31326854257152	7.4616786488469
C11orf31	11.3524070635645	11.6993620617118	11.4853318982314	11.1211159704218	11.5265485833179	11.5820114695404	11.6382155934164	11.1730784193833
C11orf40	3.90423050472267	4.53891275956252	2.24255998867164	4.24085674586654	4.00223946877354	1.43854502986176	4.49369570021835	3.33263694853396
C11orf42	1.29187912332336	4.69740315647645	5.93046194643478	3.52921199412681	2.86830354737754	4.22424150541168	3.90599634037001	5.5824486752102
C11orf44	2.73268576821104	5.55149314259894	3.47887239246972	5.95696502816621	4.55816436245559	4.94834809000236	5.46336181039866	2.88543196853618
C11orf45	6.58063785867985	7.1680016927056	5.73906733581502	6.87232094349827	6.21816152034425	6.36173292724793	6.41447030654475	6.75065385441038
C11orf48	10.6563777669415	10.673133851274	10.6471387698326	10.6115055533445	10.6053327989108	10.6736269231271	10.5215205465526	10.6621485358197
C11orf49	9.79542680628284	9.48254402457802	9.18124692418055	9.59046825141209	9.6951957235227	9.33587346659763	9.36215956815621	9.77422342312629
C11orf52	4.55959846277276	6.83702785665904	6.17101961596475	6.96650753602259	7.14707345780713	6.86709727974354	6.40004989350447	7.42491561866147
C11orf53	4.88826632226902	6.33783355170989	4.30915666569963	4.98330428922985	6.45690634178503	4.51653591752928	5.06318306039201	5.66355107443221
C11orf54	9.97896774085359	9.67720103295943	9.69897040578174	10.4097405598157	9.92798153633659	9.72038455305928	9.65521266118832	10.0649802653879
C11orf57	8.70805269992206	8.58862608598076	8.80558592702718	8.33613435635865	8.71267081667433	8.54793304465256	8.56132897273175	8.4120689962318
C11orf58	12.1210792881661	12.0687117114501	12.1368313116385	12.232235031753	12.2528804181953	12.1618772005504	12.2397981261599	12.1098485027611
C11orf63	8.05701905112926	7.32254024010825	7.62105139781905	7.34326963321746	7.72994938411047	7.02046280267652	7.49693747474838	7.18099981791882
C11orf65	4.9720242334165	5.10764289563854	4.98846509205537	4.99561560142334	4.98624730854752	4.54035955457739	5.8675938841347	4.35357148077238
C11orf68	9.50218738863625	9.74759150440124	9.34261841604309	9.82900628517095	9.88985102486448	9.56161484407665	9.22562274253603	9.99163140950407
C11orf70	9.55027273832201	9.40634652399274	9.93756425286074	9.05052624324616	9.35757803568226	9.45420170850207	9.83833074146036	8.99333092365268
C11orf71	7.63768003500108	7.43485031107268	7.67627393844285	7.96228795455502	7.79569841719997	7.92336155372278	7.6951338970032	8.38772204664782
C11orf72	4.5240924353727	7.36695984858671	6.9394984360399	7.07119004129498	6.61618490844954	5.84467349935645	6.0667748203002	6.97230892503704
C11orf73	11.553212387723	11.5241943396035	11.5414621286299	11.5315449475787	11.6041189663955	11.3544721900346	11.6986307728283	11.3037488155848
C11orf74	10.0151686821602	9.57452665096311	9.95352032456938	10.2934981488944	10.0002093477118	9.45885242642232	9.82188978069146	9.609025765058
C11orf80	5.29953848494619	5.50054750600184	5.90163355845729	5.56519122470629	5.80719823586714	6.0078466897665	5.88864857984145	5.82224182468967
C11orf83	9.17666144974081	8.9385294374326	9.13957594344053	8.91381527818948	8.90500125474391	9.01590536068826	9.20785184305034	8.90865145177103
C11orf84	6.21981596458449	5.64457772985549	6.26160681396898	6.43456127947342	7.03969442688754	6.51869674828152	6.73997595394953	7.78272549139414
C11orf85	6.05532333007413	1.32786775763246	5.73062348519414	2.17863366707917	1.3774631736087	4.29155252502978	6.31174273640502	6.0833051216955
C11orf86	6.96956672650593	6.35286763221047	6.44473824561232	6.85164368268718	6.44028444018808	6.464606339508	6.87002889627204	6.3653182297601
C11orf87	5.30424953167444	3.28589577917534	3.08332419330701	4.68789715887767	5.44006307444273	3.44671863019446	2.71120468960835	4.86173810835583
C11orf88	2.92282594654501	6.02398934532676	5.79667670653864	6.07086951500366	5.87186271631022	5.08928148189245	5.27141092516263	6.03081263005466
C11orf92	4.59008822092272	4.23570216481649	2.11338833846319	4.18632262467733	5.03134354275007	5.22136008141902	3.4693465938454	4.88960561566879
C11orf94	5.8283405482613	2.12624028391502	5.11174157264387	6.3730182602787	5.20380929463845	4.42256179575562	5.76893534073735	5.94299618396538
C11orf95	9.43524252950191	9.2069737656051	9.20027001732559	9.79515646535748	9.33259139542718	9.00221114151639	8.97100361392984	9.66145872684836
C11orf96	10.3029062426672	11.3746110442081	13.2540489266058	10.752947866033	10.1004228096979	11.2469576418329	13.1072331043128	10.8898421987728
C11orf97	3.19822716014764	2.83624868717967	1.78761005360448	1.31006222450493	1.4908500221713	2.77340156874081	2.58916201892868	1.89549604559073
C12orf10	10.461536235912	10.3167945973364	10.195612190883	10.1719495090035	10.2860155269228	10.0171610327319	10.251500437848	10.2289625784336
C12orf29	10.2310805460112	10.2247738238349	10.3729314165365	10.0636554005158	10.2735691681552	10.1086847209444	10.3133195078214	10.0731875925213
C12orf4	9.52210256523049	9.38819059407889	9.56161484407665	9.40426251076079	9.6277367818097	9.50429937361392	9.49648959618258	9.51647310908954
C12orf40	3.23533156644815	3.21333532542847	3.30022298286168	2.9217023486416	1.67976515398313	1.25990721182871	1.71309621884499	3.23692985105545
C12orf42	4.50882543076467	3.83556033510208	4.08491802304118	5.38193499572594	4.33278113980246	4.37763842595951	4.47009762266993	5.05014059292065
C12orf43	8.73078126201968	8.73476090925044	8.94099671273622	9.06182371679819	8.95402847938152	8.8645189447179	8.79414810640661	8.83142088001635
C12orf45	8.63888444328127	9.02515209438279	8.88829800384545	8.46955124238889	8.54769379973035	8.92658617710915	8.34802390321853	8.8612048165685
C12orf49	8.98940539202415	9.18382401872909	8.95450676068126	8.77744541632885	9.03170506431126	8.91164932132141	8.85744310635012	9.09460946453998
C12orf5	10.6484080003618	10.3066551991194	9.62277956406526	10.6859721042102	10.7102314736022	10.474900579014	9.74466463606619	10.3172174040215
C12orf50	2.45281866282761	2.41298850934177	1.12035199248045	2.89357446544158	2.17654882443585	3.18438067413623	2.85587068253436	2.11554808739217
C12orf54	4.64063853431108	3.81909751856501	4.54710972297143	3.50006859031266	3.33263694853396	4.37250935774418	4.97240716201977	4.65949089470273
C12orf55	4.08166003942769	3.88704380943372	2.61194389257168	2.66363299763543	4.08665321840755	2.96459540361687	3.92045191206396	4.73867555308823
C12orf56	2.08438263680936	4.89008539649362	5.1048680287768	6.73069105074051	4.61767491315109	2.86145118414214	5.11923975595173	6.96142183919904
C12orf57	12.6116170753253	13.1439144999112	12.9360002987282	12.5823967481248	12.7315715262331	13.0393217134044	13.0157440349916	12.6954188141825
C12orf60	6.68819589447818	5.88973587662697	6.41016119218705	6.07300043889926	6.66889151514653	6.4206299686792	6.44924410279143	6.71386225848984
C12orf61	6.34032034638327	6.97734266562212	6.11326695333312	6.87097747538534	6.86905757961168	6.56061728041953	5.83125218085802	6.70166604537641
C12orf65	8.74527933019019	8.54638924264401	8.48552912816686	8.41269449142452	8.78472417967382	8.49861082673799	8.60266949336371	8.4384939062641
C12orf66	7.87487103704241	7.89694560609516	7.75266451591016	8.1466877062294	7.96913000278077	7.96757606106462	7.62988606649739	7.55321630001877
C12orf73	8.80326872806546	8.5011674742634	8.77784721432049	8.40917079332847	8.66833514700727	8.43141242525851	8.514844511646	8.4267337561908
C12orf74	0.785525201278675	1.72657143725066	3.23442435498915	1.18526005272028	5.660806163339	4.1677339217919	5.09423103141204	4.61102796084171
C12orf75	12.1824398695827	11.669100188989	11.5345537826445	11.9157239158173	12.316242178484	11.6821624197112	11.58537019193	11.509587980805
C12orf76	8.36836666182779	8.41127298104622	8.05235663570672	8.33100085244517	8.15560259856985	8.55333982054494	8.00373012988207	8.30729604870001
C12orf77	6.99128439499766	4.98396708526726	3.84371055484097	5.14824854587076	6.3687772211669	4.93245992936852	4.04228258176088	5.74432008906831
C12orf79	5.71754135080446	0.68247960210182	3.76654062632424	2.41791491772535	1.3774631736087	5.35897180554142	2.33515861875986	1.32786775763246
C12orf80	4.00477293190416	2.42491390350556	1.6195018453733	2.68120208655769	2.37176700186317	2.68378407488263	2.98106089051485	2.97752801171831
C14orf1	9.58889176140736	9.77927064373482	9.75441155643081	9.5267779353801	9.51406906787514	9.71453110852298	9.74064331545935	9.70849731929865
C14orf105	4.70646867544822	3.24753763311396	4.61595523332922	4.29552866180281	4.81878584990766	2.59172884015405	4.81835023700603	4.82826067497314
C14orf119	12.1798456191084	12.1399406324059	11.9439653480382	12.2513666500742	12.1758745985005	12.2151995961466	11.9190403871021	12.481239953221
C14orf132	11.2478701959565	11.5971911691739	11.9693558717932	12.1809819911756	11.5176768656308	11.7437980579805	11.7646461305335	12.2107826879324
C14orf142	9.90484556850805	9.72972672904174	9.83912162857017	9.97113247061426	9.991912847443	9.92009865423265	9.96936471269162	10.0510564699534
C14orf159	9.37148906933304	9.27162057152326	9.02945530313063	9.59241500346773	9.32945140641337	9.32575534321891	9.10504756893125	9.66222082762735
C14orf166	13.9467435868151	13.8607274161517	13.6899807584651	13.7700597985818	13.9264009751662	13.8647258471179	13.7246139833697	13.7946344587004
C14orf169	9.67565773757927	9.46414655316224	9.09866938464802	9.76762516010757	9.46320407495538	9.41188905107639	9.36285942495843	9.570102649979
C14orf178	6.46890303952303	6.25099800370776	4.45821253563605	5.86121329376595	6.21194131860319	6.80523186994946	5.04061873912803	7.08436731209104
C14orf180	3.29391940895745	5.07014697810297	4.25553808555192	5.22422671396547	5.11544746674461	4.8055451135035	3.59836318033529	3.56284166034045
C14orf182	6.18846260599528	5.96142737648742	6.22439995547305	5.78805015300183	6.09332536684359	5.98818959310102	6.45690634178503	5.39248828986336
C14orf183	4.88826632226902	6.18846260599528	5.04398600018055	5.68029639528804	6.03639461820944	5.90801454099796	5.71674746930324	5.47519459107584
C14orf2	12.727884835148	12.7843455450872	12.7230776058044	12.649640481483	12.7245067460587	12.693064401687	12.703894682234	12.6170454913662
C14orf23	4.68730508205098	3.98734570368216	3.2827598942705	2.68120208655769	5.12495655543054	2.88543196853618	3.39049984313496	3.29964101224912
C14orf28	8.6970798805286	8.6386439849636	8.71359680611794	8.83465486783236	8.68431631753589	8.78046886051512	8.59415668838742	8.75934274050027
C14orf37	8.6410091529468	8.15838215061708	9.01480032644568	8.67812669980627	8.44783496628356	8.2558034772979	9.41923506878136	8.31606435848241
C14orf39	4.50433092292282	7.11266895747603	6.90913728868543	6.78996477471454	4.53283815908611	6.95985505242443	6.51951989149237	6.18874658742837
C14orf64	5.26966403015772	6.1220832567459	6.36235867661175	6.11462214333069	5.86121329376595	6.08505814305276	5.94063026284159	5.95839089451165
C14orf79	6.709207036339	7.19965610057316	6.36405409870769	6.29503965880956	7.29370149681235	7.41135966895893	3.72720737109207	4.37554837592579
C14orf80	3.64240298284801	3.05731204746503	2.68758077142069	4.46216374416911	3.24845859593613	4.18830766711306	2.38395129802358	3.18998484969225
C14orf93	7.43206966102901	7.38891536755231	6.87587078782542	7.43656736517953	7.3706321281864	7.5418803786178	7.44064977258816	7.10119925243474
C15orf26	3.70517244548278	3.66817170024948	3.13651414911903	4.84611246823254	1.30659377996795	1.85614013854857	4.04228258176088	1.81567768586113
C15orf27	6.11326695333312	5.50830962349836	4.73166412000754	5.86324513404794	5.42790932656601	5.74276815102899	6.3688324207034	6.07646283357763
C15orf32	2.78322634283419	2.68758077142069	4.44177480409578	1.85614013854857	2.24255998867164	2.96459540361687	4.03471897402742	2.37809736671347
C15orf37	8.31606435848241	7.95468575808391	9.09203167728519	8.29603603008577	8.17547986459494	7.90953714414253	8.33510893929942	8.47229349517954
C15orf39	7.49367773423989	7.32877266983689	7.62248009695191	7.72405829445036	7.60902205575939	7.35425294310893	7.58420035566909	7.90742031947008
C15orf40	9.50720553609425	9.39047374899057	9.01141739310769	9.3604066607314	9.51310913865782	9.33204881743736	9.11756567008274	9.20191102938724
C15orf41	7.6677471477651	7.31420093774003	7.53903788686884	7.59410938306025	7.66297430732425	7.19774111849251	6.60701719897256	7.03248775115943
C15orf43	3.61985843764493	4.40947005437548	1.82361709171037	1.25093591771769	1.3774631736087	3.65283409697753	4.40729563350247	3.28589577917534
C15orf45	2.68758077142069	3.68347698491155	1.17724376054281	1.52708212350956	1.87352871343086	2.63783621296868	1.68798875378213	1.89549604559073
C15orf48	5.02635766271372	10.024302853163	8.75953323007827	7.16836046156099	2.61590092171783	9.82140126399813	8.83419491214948	7.41205939821663
C15orf49	5.62675644094574	2.94055714434803	3.94958997497921	3.29860482561476	3.9257343169097	4.74288511531265	4.65356021566764	5.35942847458439
C15orf52	6.86323402527387	7.47746047647269	7.09545507593023	7.78020018651307	6.96400407911091	7.78501803585314	7.38518591794322	7.61444816155093
C15orf54	2.9816024443353	2.09745022633674	4.30915666569963	3.64668071677766	2.38395129802358	2.44790626937912	1.18526005272028	2.26508858993336
C15orf56	2.74888872116769	3.08718910784596	2.56658708013104	1.6195018453733	2.66628591899817	2.30590904019748	2.10674942140575	3.6115925740609
C15orf57	8.44693453837763	8.43491654054587	8.1949519287543	8.38966676174804	8.53087346859629	8.32090827192232	8.28846652928667	8.2914152131931
C15orf59	6.73655420605163	7.32779212425966	6.71602491295305	6.89576775230947	6.46065119445842	6.87347013434835	7.34283874098614	6.87695110450344
C15orf61	11.3094098224322	11.1204347290341	11.1493038733947	11.2641050863722	11.3942651001306	11.0859158891891	11.2124163419328	11.2034822043368
C15orf62	4.99922159132158	4.46670272130212	4.49218394003478	4.82885208036714	5.18126735632381	5.71425341341484	4.43223839770286	4.45621244159564
C15orf65	8.64805300918511	7.82707242406549	8.34899528130173	8.45248956585991	8.2765171393227	8.1751203980672	8.10672346688523	8.33178095715481
C16orf13	8.99499779087327	8.88844798914787	9.2067127269742	8.9367282017852	9.0373448349741	9.06639042828002	9.04009500319436	9.17802075140913
C16orf3	2.66585292841518	2.79215466704882	4.21522292167158	3.93694529069156	4.71698858922971	2.41190131087557	2.30590904019748	4.20851118695339
C16orf45	9.50660934458812	9.0516430223867	9.23251537920076	9.6369180047231	9.47517544925837	9.11117959132878	9.097693498285	9.83779845080917
C16orf46	6.84451891322556	7.4928711175655	7.12148427122769	7.23396958445849	6.9988712984924	6.85111552752563	6.95493920558161	7.26810326376821
C16orf52	9.77338928368543	9.6287474416477	9.66331774754834	9.32459163549105	9.52827888023504	9.331469465209	9.69589542029848	9.28547555948433
C16orf54	4.45807114755712	5.39855148058089	4.11590765099207	0.796458056434967	0.396952846456184	4.99608097039404	6.34119261126878	1.43854502986176
C16orf58	7.71204438276806	7.75992965921319	7.70379485514179	7.31686106173142	7.74929013514878	7.70787893087956	7.87691925536672	7.25294568760625
C16orf59	5.37466159815847	3.29835608493273	3.73509571279756	2.7084553400682	5.159889011995	2.84085591650598	4.26271083450777	5.73814244633269
C16orf62	10.0032589297841	9.77764087557382	9.61978190740753	10.0218682607684	9.95122136410107	9.76052968394393	9.57646510472399	10.152009946473
C16orf70	7.39488641348189	7.97325453742095	7.92122000381618	8.17011428133598	8.25316224426543	8.05652322414219	7.93360994693716	8.17180769328673
C16orf71	1.57173133124317	6.07370039121448	4.92147300714779	5.04957615588173	3.16935696597976	2.70125427334731	4.04228258176088	4.49923240598653
C16orf72	11.4118039650416	11.0448821799638	11.3912445785894	11.3232185011761	11.3848661665989	11.0568230154615	11.3622794297095	11.3926145007049
C16orf74	3.99235470461436	4.6645925939853	4.86111241779298	6.51452002081773	5.64192984533902	2.99115713636435	4.68618449891815	4.77909053363461
C16orf78	3.84581212250859	3.47887239246972	4.63807777814875	2.61590092171783	2.99552429077246	2.30590904019748	2.87197130797259	5.0633699907873
C16orf80	11.0187495084009	11.0788027167412	11.0315276497213	11.1456156307082	11.3107664322012	11.2104356915982	10.965989923953	11.315196563726
C16orf82	2.73268576821104	3.36157267878142	4.73867555308823	5.85685676059051	2.51745826343568	3.62625522950798	2.7609245167965	2.68044116693605
C16orf86	7.54883824566534	7.4107348807177	7.56700489416512	7.76903437325496	7.92641747378556	7.86027397283426	6.96581576699087	7.46409632741877
C16orf87	7.92198691191287	7.75733684947299	8.14789540554768	7.45830070741059	7.93829728061484	7.53574117195531	8.417757843501	7.3457223088765
C16orf89	7.28073710293152	5.85413948379631	7.10493671616549	6.79319719664571	7.64723558884511	5.4821239139318	7.21508016385558	6.51752573798567
C16orf91	9.03766462691651	9.21252741553127	9.1140069104887	9.2069737656051	8.80077039701664	9.07952888469557	8.82979209947633	9.38838513437434
C16orf92	2.96158961507488	5.34089960420569	5.45622216417304	4.81994081696697	1.18526005272028	3.43531567991768	5.66381190065896	5.14839022195667
C16orf93	6.85272745624576	4.39751925741265	2.77904745913391	6.3841082175833	6.98147618675527	6.23535811964142	5.16194958222599	6.43613360373951
C16orf95	7.86559396565542	7.54144926353361	7.71279374749797	7.51986220833496	7.89847325490279	7.67897547374047	7.30094924776285	7.53329588378729
C17orf100	7.14145768740056	7.00957848664557	7.01960763411598	7.25530046955728	7.01392865477976	6.68262398156661	6.55626521859992	7.30770047754788
C17orf104	4.89081423687559	5.01323112656976	5.39660713467222	5.06717805702129	5.03402715832015	4.56296740812861	4.67376364410332	4.75809852214563
C17orf105	5.28691723311838	2.06758770726661	4.5418164342132	0.896748476555746	4.61102796084171	5.03573194709021	4.16951209100649	2.14700446914969
C17orf47	2.50704597132316	2.87316956407624	3.42972729034709	3.10945183662952	1.75617416971513	2.01537683303171	2.74346919115483	3.84327607083689
C17orf49	13.2148978910778	13.3449149552977	13.1466695871136	13.2211129758621	13.1322913358903	13.2177111157969	13.1616561415622	13.2302941409413
C17orf50	4.84591990539769	2.20151365044094	3.07522245505132	4.14544888209946	2.75395050553469	3.12068169765633	2.41271732042716	3.17511714750255
C17orf51	6.33433999172152	6.33884266006656	6.14271242713217	6.37661588035858	6.60479399141794	6.60340772624754	6.19101516499068	6.16361072172762
C17orf53	5.98611445106057	5.70603405746318	5.20369580496994	5.02663262136228	4.00223946877354	2.49972662421476	4.05025471308228	4.57373194151644
C17orf58	10.6019522575971	10.7766229152665	10.6382911448715	11.0704148937937	10.4391087892605	10.2101203618199	10.3531678677272	11.0378670675336
C17orf59	3.47734272062831	6.57539862345623	6.67441482005545	5.32702153606436	6.21816152034425	6.18289043082525	4.79821181679295	6.35881421028334
C17orf62	10.2397363678019	10.372278270637	10.136014408775	10.0045162288773	10.0872419528199	10.3797925199362	9.91096362514936	10.0657810662951
C17orf64	3.94958997497921	2.58916201892868	2.93237081271339	2.45281866282761	3.03964026758221	5.05110280853475	2.50166405623452	5.29918480772842
C17orf67	7.44213765529479	6.89054242672888	4.61767491315109	6.28117068842168	7.09514895953319	6.81383880756953	6.97819279577136	6.66473469134417
C17orf70	8.13508922507717	7.9649721232996	7.8826423154938	8.24447933651789	8.34645954839689	8.03148379808994	7.9538362662607	8.56335989831778
C17orf74	1.23969584463342	2.23702088367146	2.11338833846319	2.4821870837828	2.7135380930006	4.81305279808344	2.68044116693605	2.50574673645679
C17orf75	8.57765858314085	8.19077171945931	8.40681164508503	8.3374907144022	8.62261923765504	8.3796430117775	8.58411924229347	7.96110816377856
C17orf77	1.29187912332336	4.22690919807968	3.3442250299181	0.705145009379874	1.43854502986176	3.16935696597976	4.45799762921293	1.85614013854857
C17orf78	1.71754718997362	1.12035199248045	1.17724376054281	2.89357446544158	4.55816436245559	1.04399332993212	1.75617416971513	1.85614013854857
C17orf80	8.46002525910238	8.27051920708643	8.40181232015103	8.32159129446849	8.38215135773251	8.14075267652645	8.42812637857406	8.30647778595865
C17orf82	7.74929013514878	7.28589707473711	7.38494930414203	7.29671694136706	7.9942477100831	7.24753174613828	7.86071584297311	7.67499428828083
C17orf85	8.4507928726811	8.42204003884283	8.66309339074788	8.26160050350739	8.35856759744239	8.40490446340616	8.43356789608351	8.24514968893225
C17orf89	11.0099723147278	10.6764030240811	10.2544472682931	10.9946314480289	10.8507416787176	10.6598877050169	10.2384211275689	11.077844013943
C17orf96	3.98240004767653	6.58263723686057	6.13683706462117	6.29698453918173	6.42671139148259	7.2936122047341	5.53703930607401	3.65626443503569
C17orf97	8.87213853759162	8.60506214354492	7.38327986400756	8.89983900078626	9.18423662975255	8.47055336331736	7.49919066238389	8.56686821129949
C17orf98	2.78322634283419	2.9879559781425	2.33308065392429	1.43854502986176	1.9940989263934	3.28808810539727	4.95542470849739	2.45339026546507
C17orf99	1.67096648799671	1.5398069657262	2.07827952131238	1.18526005272028	1.54451432388001	2.66628591899817	2.63638771618428	2.01424262386231
C18orf12	5.35510603777996	5.075250892536	3.90542042635516	5.3698023255691	3.64125270581206	3.76191565717438	3.64240298284801	4.67193734574698
C18orf15	4.86079059757257	3.66817170024948	4.05781899487401	2.53891952705196	2.14424628066254	5.26793125915004	4.24245827788048	3.5755247734721
C18orf21	9.60023387051478	9.76662604410927	9.6934393024663	9.43084790555565	9.40819742193327	9.55207455241316	9.65326318542132	9.58764885679489
C18orf25	8.21676596984201	8.37049448175636	8.13879556344238	8.2626728755414	8.2626728755414	8.27253073897755	8.21516060652666	8.25449933899289
C18orf32	15.0880902082719	15.0880902082719	15.0351751471901	14.9495752518632	15.0496055503176	15.0496055503176	15.0428430621136	15.0428430621136
C18orf42	1.17927010289858	2.27275914861734	3.33418136556893	3.92140836781908	1.79558846386181	4.47955606454421	2.01194530769796	4.64633161861032
C18orf49	6.19925102850771	5.93859897489546	5.39349207699136	5.8329204135038	5.95147198105227	5.44117656841532	5.41341939710906	6.63869913327089
C18orf54	6.95821781694114	6.5123577126876	6.25228705808177	7.04695020206702	6.88052050599315	6.83328604843362	6.09391541186649	6.94065924315447
C18orf61	5.64290948363445	4.75065454518274	6.16487591457143	4.7524877875329	5.55813663030247	5.4532466835721	5.5228331759979	5.66656996556029
C18orf8	8.18153800243386	7.87308367915702	7.60427559861364	7.61285491460252	7.99564399136996	7.9390930803748	7.56605764213527	8.01730480585235
C19orf10	12.1601646995735	12.1927840834244	12.5107103318129	11.8666150990028	12.1384971958769	12.1189821312816	12.5048931481457	12.0759891578441
C19orf12	9.80986866128554	9.12201448295961	9.39250052339643	9.96160528835087	9.86692401007394	9.20282289257402	9.26957815130965	10.1442921332159
C19orf18	5.0185781645803	4.56296740812861	5.26471804625972	6.50478990521825	5.68677387712498	5.06212630763944	4.90600576161969	6.70038647064614
C19orf24	8.87628168804532	8.37697217103684	8.80315183264966	8.80666451389704	8.67217234234094	8.69478085249842	8.92273598629835	8.67812669980627
C19orf25	8.32923799485893	8.19603296763844	8.00810672318076	8.48864152814375	8.35826457132067	8.17567009608091	7.98431711174655	8.73568253340819
C19orf26	4.66154965271327	5.15872634506625	5.30202880597652	4.00143825310731	4.60480647321246	4.44558605188636	5.19763557901421	5.09710668424106
C19orf33	2.68758077142069	3.40659647627068	1.78761005360448	2.87569081636599	2.77904745913391	2.86145118414214	4.66154965271327	2.94458603142528
C19orf40	7.58172463234149	7.5404186627092	7.59036639369374	7.5776621156006	7.23823233225593	7.46641494073936	7.45913060429952	7.46064364468117
C19orf43	10.8330332307109	11.0027039841878	10.8892617279994	10.7427166881433	10.7533332965427	10.7701198381817	10.958944205087	10.9456049955654
C19orf44	6.47030539811042	6.89127843728791	5.57649043362232	6.23457239543594	6.99821899422847	6.50534336498614	6.17052667833453	6.47320560797863
C19orf45	4.90278497115511	3.68347698491155	6.07560803569448	3.92140836781908	5.79667670653864	3.56618739775211	4.79588362635727	5.54796540345192
C19orf47	5.22638369383052	2.64058950125993	4.15914159824925	4.12461472659389	5.49004388604089	4.8055451135035	2.7609245167965	4.89899826939967
C19orf48	8.93424048894927	8.33354040862814	8.52504026418185	8.01358974699132	8.7798440271863	8.42769172645723	9.14304664009561	7.90925988477299
C19orf52	8.88496725484257	8.78897454420138	8.3407900589883	9.08192225243536	9.27968804136456	8.77399189018818	8.33962226997256	8.89983900078626
C19orf53	12.1541695470728	12.2278753132085	11.8406598314308	11.8909217023526	12.1666509543086	11.9626634028095	11.8510635805957	12.0025232772088
C19orf54	9.59358867287536	9.19757329961752	9.19328934994532	9.48494043257892	9.53051243230611	9.26762050509835	9.163738844816	9.33313856917493
C19orf57	2.76533379905508	3.79181053877657	4.85553167785465	3.3934196729537	3.39151870225685	2.27367457211512	3.28748995503971	3.45121145608857
C19orf60	10.8507416787176	10.5239153744138	10.3198592939341	10.5363521286986	10.6833745577811	10.4397722339151	10.4116551522074	10.6803145137454
C19orf66	8.91562079519405	8.92011851635463	9.10013605585412	9.14190101481456	8.88031774143577	9.0635849165188	8.98154230372447	9.28020072069044
C19orf68	7.39401355004191	6.76283617024174	6.39536532926792	7.49268903620629	7.04194127180054	6.40627119954193	6.58118507936909	7.63992990017377
C19orf70	11.8773745320768	11.8236740934553	11.4961523986922	11.5488627572786	11.6864307954772	11.751417163141	11.112789484902	11.7437980579805
C19orf73	3.97438557082474	5.51167438589668	3.44069746847101	5.7864422502046	5.04438371625484	2.90753753062332	6.25108467814713	5.22823666064528
C19orf80	2.6461557382639	2.83624868717967	3.05731204746503	3.90953961921355	1.87352871343086	3.16935696597976	2.70242828709924	5.36906008069437
C19orf81	1.71754718997362	3.99772835298398	5.07053002370737	2.30590904019748	2.51745826343568	4.03592833297033	5.03350627798704	4.58122543692611
C19orf82	8.10961146377314	7.70846948844279	7.48111763085043	7.69792981205095	7.91326938492314	7.75915877231904	7.43180202793302	7.9933961010509
C19orf83	5.52537394362597	5.92379976105023	4.03714376667709	4.6977641043756	4.40740771361641	5.84989144775154	5.64290948363445	4.9329758893357
C19orf84	3.78257245747906	3.44069746847101	5.37739507729322	4.81375708280081	4.8842682007086	4.66158667527181	6.37216603871524	2.80406208981372
