id	SVM	glmBoost+SVM	Ridge	Lasso+SVM	glmBoost+Ridge	Enet[alpha=0.1]	glmBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	glmBoost+Enet[alpha=0.3]	glmBoost+Enet[alpha=0.2]	Enet[alpha=0.4]	glmBoost+Enet[alpha=0.4]	Lasso+glmBoost	Enet[alpha=0.5]	glmBoost	glmBoost+Enet[alpha=0.5]	Enet[alpha=0.6]	glmBoost+Enet[alpha=0.6]	glmBoost+Enet[alpha=0.7]	glmBoost+Enet[alpha=0.8]	Enet[alpha=0.8]	Enet[alpha=0.9]	Lasso	Enet[alpha=0.7]	glmBoost+Enet[alpha=0.9]	glmBoost+Lasso	Lasso+plsRglm	glmBoost+plsRglm	glmBoost+Stepglm[forward]	Lasso+Stepglm[forward]
Train.GSE15573_GSM389713_Control	0	0	0.0728617991823974	0	0.0384421703616187	0.0616522590380926	0.0105890592964199	0.0452256082447627	0.0381944524267945	0.0294025634248939	0.0218313946977842	0.0312918453277152	0.0199970556052028	0.0242650386783736	0.0272893225428741	0.0240234677336594	0.00662525874381283	0.014864098316107	0.0248683524622908	0.0325891548434846	0.00515031324411004	0.010352168798501	0.0434966233082097	0.00530336184649503	0.0277724143701964	0.00958273074111624	0.0175784646179416	0.000275930110868703	0.000157958218824449	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389715_Control	0	0	0.211344401092061	0	0.175587261761499	0.198274003233796	0.104378736080481	0.171814991194477	0.160694204166746	0.152826629678968	0.137554897543285	0.149771641205309	0.131204440446843	0.116291841047988	0.143472260131103	0.111403624431462	0.0860239539000873	0.116618123349735	0.140286641394017	0.152900978353372	0.0776283765018592	0.101798594003045	0.162057271463385	0.0765665105597549	0.144878634523405	0.0977385795974846	0.117942268670394	0.0171824131093512	0.0118081530780434	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389718_Control	0	0	0.116339091335825	0	0.0800459295233701	0.10855609177129	0.0312622501853475	0.0929904497069547	0.089349909482299	0.0767464362476332	0.0579939800335197	0.082433914316705	0.0596139225625919	0.0970380152622634	0.079181228973884	0.0970228647716839	0.0249925075878042	0.0516777093459605	0.0787392378120656	0.103528557485883	0.0233506548022024	0.0424904641509286	0.148443660764021	0.0266318438615762	0.0910690798494643	0.0420493537621141	0.0750907599638297	0.00192174714530362	0.0011165216131866	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389720_Control	0	0	0.162437941371958	0	0.0977697411923421	0.133980391240675	0.0381923258227765	0.0999510502587672	0.0826675513813786	0.0695232155864903	0.0599484967251003	0.0689521989325911	0.0516414043544525	0.0382048107395745	0.0598963907305568	0.0385779355689483	0.0243247894999882	0.0389442372902712	0.0534285681016264	0.0590476650836578	0.0180723022376455	0.0278602130513308	0.0593047728068285	0.0157698636948702	0.0537141072504615	0.0246546460657791	0.0327638565118333	0.00285611489855253	0.00280338145431385	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389723_Control	0	0	0.270658570950885	0	0.302271384087702	0.267931654400131	0.187389296282316	0.247346373620833	0.237243696305115	0.249677838022632	0.234443476664152	0.222955460799725	0.20987872243948	0.152244775178807	0.213738633669067	0.158636655957364	0.13180059807515	0.171077228616226	0.207106326338548	0.217006050440792	0.100682549049247	0.13257298807074	0.218475867049436	0.0957353513546991	0.204704136634863	0.124574832909195	0.153394027469066	0.121122103462178	0.144889786842614	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389725_Control	0	0	0.157957804385848	0	0.108122614386921	0.135552612016365	0.0495075485501414	0.108548922234113	0.096492516947523	0.0884160427865217	0.0752764718736309	0.0848639023327329	0.0678058370652625	0.0550775319624211	0.0774222095298712	0.0603307758099555	0.0321707941681171	0.051438156666104	0.0719959224469703	0.081678772025171	0.0222353419605919	0.0353170712662924	0.0902559405955858	0.0222053448916049	0.0733715075063855	0.0331142543570532	0.0498496055270775	0.00236689691418597	0.00265159203401744	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389728_Control	0	0	0.0579948896532788	0	0.0223643558257748	0.0428986508298406	0.00459429598365716	0.0291499406055903	0.0241423199617461	0.0170541321410613	0.0115255001607102	0.0191705414642983	0.0107993034815814	0.0186951746082776	0.0165118983212874	0.0203017842747588	0.00274021605086323	0.00778182420731372	0.0150086494434767	0.0219745223448033	0.00211314017148781	0.00513185044562539	0.0361074529686866	0.0024110286952005	0.0178495857892977	0.00487421329186602	0.0118002774586722	0.000104881981585058	5.25127576099482e-05	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389729_Control	0	0	0.0723762999660372	0	0.0313128202735531	0.0599285289394252	0.00723080750280188	0.0400513909778753	0.0317589357499268	0.0231623947086123	0.0165590764109095	0.0251060777552803	0.0151130079182451	0.0199538397680978	0.0214976569170957	0.017652984882947	0.00442729460295009	0.0110794037456216	0.0194253112023509	0.0260592346659606	0.00360060003997617	0.00775063315058164	0.0333257248534471	0.00337605866599637	0.022015075543898	0.00688891498603026	0.0119326563554528	0.00075114105755352	7.51641854149668e-05	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389732_Control	0	0	0.0488686568103387	0	0.0180053067992874	0.0398272606286745	0.00597171398114559	0.0284329085301723	0.0242942222887512	0.0172709222699839	0.0121030410426454	0.021407628860475	0.0135087329556609	0.0293527883069694	0.020564183951628	0.0252091735126963	0.00597401650377457	0.0133994303654206	0.0208446934259759	0.0307249045443183	0.00741755981509292	0.0135284148743702	0.0551566070432591	0.00977271972183822	0.0267072196394479	0.0143573452068052	0.027565609558295	5.08695395820666e-05	7.49352228128334e-06	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389734_Control	0	0	0.0259561762556241	0	0.012636329268195	0.0220895906162369	0.00247334139934822	0.0159923280242993	0.0138958102577084	0.0104299074888307	0.00668787975704692	0.0115230501744476	0.00661992235912337	0.0127780081121108	0.0103722404018563	0.0117017953618829	0.00162398177720789	0.00502331035846885	0.00993057055437539	0.0151827801688385	0.00141253353397244	0.0035738747949302	0.0251119142574411	0.00159011016779566	0.0122852008235167	0.00338893615877436	0.00771169579515274	3.47824298439823e-05	5.03198065045065e-06	2.22044604925031e-16	2.22044604925031e-16
Train.GSE15573_GSM389703_Treat	1	1	0.928824222343811	1	0.961883802538117	0.939308104008061	0.985501563085938	0.951357839680484	0.953601363047951	0.964668081456733	0.973438390363855	0.959132829860695	0.972816394215682	0.936787095077383	0.962367102664318	0.939692086784308	0.988044571355003	0.976202666267635	0.963959203917654	0.952073940312156	0.988166537654466	0.979528390849229	0.930165537676289	0.985707126161571	0.95799387127123	0.978926081103157	0.964178971533753	0.999352416286556	0.999820702905002	1	1
Train.GSE15573_GSM389704_Treat	1	1	0.842348112341737	1	0.861240158117714	0.852345702776934	0.859620106543727	0.859043366189143	0.856888001746583	0.844610404079752	0.853489720554417	0.846252475051465	0.836004151716518	0.760091985941803	0.831898258237522	0.779533895696676	0.816017602990902	0.810563157726598	0.815132520889896	0.80442809872169	0.770347366322584	0.77580133045339	0.784970226003448	0.752339228401852	0.802903192679205	0.766192505374229	0.767667421311572	0.99633430848809	0.997248727354493	0.999999999517713	0.999999999405015
Train.GSE15573_GSM389706_Treat	1	1	0.998307992839052	1	0.999320180651923	0.998578429118956	0.999966395487389	0.999253424644875	0.999465964154631	0.999671685768829	0.999827885933191	0.999668502877664	0.999873855210197	0.99970722869745	0.999767932221495	0.999636892956717	0.999990787229065	0.999946393230542	0.999823106077081	0.999704039046244	0.999996282395607	0.999982138917122	0.999550122566731	0.999997065424866	0.999796983004896	0.999987151506132	0.99995291615064	0.999999987197838	0.999999993998172	1	1
Train.GSE15573_GSM389708_Treat	1	1	0.751703981212743	1	0.813246833513421	0.780746945703418	0.87732072560132	0.811012976869737	0.825981876528455	0.839043553687327	0.850048790423499	0.83962666414542	0.85864514141805	0.841449923336038	0.84823296233986	0.848818780070751	0.896639312900077	0.872892568652929	0.854395336113415	0.846021067980411	0.90341125574268	0.885006438957829	0.842906868373279	0.904875982050219	0.852221168187168	0.888035426083557	0.876455678920662	0.948458170041657	0.968263803955558	1	1
Train.GSE15573_GSM389711_Treat	1	1	0.963046624897658	1	0.961785603600923	0.956276181598193	0.990764178294047	0.959961532850526	0.959937051362901	0.965952673277448	0.977046220442772	0.965011719948561	0.977758620490501	0.934552235145367	0.968061936579634	0.930178358227991	0.994352698029005	0.984079973538621	0.969601692776072	0.957080439434598	0.995854719999556	0.990058647556617	0.93884607767309	0.996222756552199	0.964853303310825	0.991424059689321	0.982162091902252	0.997515245792625	0.99982696821422	1	1
Train.GSE15573_GSM389714_Treat	1	1	0.950779013202895	1	0.976670892128797	0.958033844372189	0.992528274864824	0.970073584238183	0.975498910450348	0.98136547237534	0.985878785461534	0.979333596502218	0.986252597044786	0.974028292716487	0.981336330887397	0.975195691767251	0.994105490928816	0.988333566698265	0.982417059098302	0.977224737245913	0.994383666723485	0.990313336827856	0.96907228477778	0.994204164000004	0.979969718117873	0.990839158610681	0.985036378926442	0.999798347663692	0.999948657024903	1	1
Train.GSE15573_GSM389716_Treat	1	1	0.984390004318224	1	0.992020397402782	0.987115094014085	0.998175150258591	0.991017258410477	0.991813273598736	0.992666836010392	0.995324642294816	0.992481668239399	0.994966560138364	0.981223225769777	0.992461832583056	0.982693162400344	0.998492781735407	0.995653479841403	0.991965022145663	0.987477475718932	0.998444651735769	0.996420001355351	0.977502877968252	0.998209432397636	0.989676519743117	0.996538709730653	0.992349400965517	0.999966139860451	0.999998515264761	1	1
Train.GSE15573_GSM389717_Treat	1	1	0.989137800683173	1	0.990481595289983	0.985441242384895	0.997198022393151	0.986100372449966	0.986172524259324	0.990071542777831	0.993498384551899	0.987589772499825	0.992422875663379	0.972669083993666	0.987972927604259	0.977449197819007	0.997074179409865	0.992537844308333	0.987700637009204	0.981528836792765	0.99647854462818	0.992953365775374	0.969522062562837	0.996483921813617	0.98415110657394	0.993473176584021	0.988260646805226	0.999837773236459	0.999999127632276	1	1
Train.GSE15573_GSM389719_Treat	1	1	0.784606766474616	1	0.833967199239484	0.816664920452305	0.910826960974839	0.84316318780158	0.852790049624085	0.862148634775995	0.87718816035359	0.864117735588215	0.884860273337312	0.843144149362884	0.871491604100619	0.840372784552892	0.928572938814213	0.899421963299993	0.876011771784577	0.862940075336288	0.935638164941716	0.913955411861491	0.848632063510487	0.941074939974236	0.871242095270812	0.921130509779263	0.899887255301805	0.945585322275149	0.970483853619573	1	1
Train.GSE15573_GSM389721_Treat	1	1	0.718869586982664	1	0.839258809321481	0.766322462081319	0.903353878016392	0.811291321233158	0.83478430086702	0.858472013896535	0.872955760170639	0.85186526984561	0.879528761338434	0.837237297764242	0.863424060400035	0.822595053487805	0.922834590738469	0.89572465849917	0.872145986643406	0.859804909966404	0.934414704742763	0.913371269195229	0.843296524308931	0.932167289770346	0.868612916304273	0.915684253163049	0.888310469241318	0.989076548771048	0.976676128944076	1	1
Train.GSE15573_GSM389722_Treat	1	1	0.993109174538452	1	0.995286129101907	0.993324942185616	0.999191899550201	0.994668395857938	0.99477881951068	0.995659499586058	0.997467262853959	0.995352529535298	0.997296653048686	0.98736071787477	0.995543710407772	0.987706328258333	0.99941639692126	0.997881201022191	0.995435610549075	0.992389864172384	0.999462026024415	0.998491134626933	0.985587036077332	0.99940290577267	0.994024215216004	0.998597457465971	0.996356567090114	0.999995319628809	0.999999700992143	1	1
Train.GSE15573_GSM389724_Treat	1	1	0.471319495381658	1	0.558069172666173	0.509043629499211	0.605877595552418	0.53991240659465	0.564155312128273	0.579375087795898	0.5842557147302	0.579048507667136	0.600527569164066	0.61452808607434	0.594199299024826	0.608790570521241	0.650692868518953	0.629165241764071	0.609407864046602	0.609492833150254	0.687597838444887	0.663973826498921	0.62128943841195	0.70295083135359	0.615742705604652	0.675457106898317	0.663657118679754	0.444252811160739	0.449685875775666	0.999999999755186	0.999999999715034
Train.GSE15573_GSM389726_Treat	1	1	0.984759114964959	1	0.99005885001718	0.98590867561521	0.997933477863489	0.988896016953644	0.989138537585286	0.991168720896254	0.994429320883081	0.990390156641112	0.994172043472019	0.979232475346737	0.990847823891731	0.981715120788817	0.998443474129248	0.995204766691408	0.990724996994074	0.985356641117805	0.998416497719711	0.996172560537188	0.973931196772221	0.998142960968267	0.988083820309352	0.99625399509383	0.991688137235642	0.99991006518418	0.999995802672859	1	1
Train.GSE15573_GSM389727_Treat	1	1	0.843849079049414	1	0.918724692788671	0.867097606245329	0.9609946046208	0.898069388016947	0.913241738406673	0.931059975085973	0.941769777259363	0.923966332817075	0.942987928021209	0.901897470384545	0.93002992307582	0.908000795338153	0.965881240749716	0.947765686268818	0.933451703703608	0.922157920875234	0.965057643369086	0.951481660550496	0.907550080410219	0.964876686458912	0.927578781779492	0.953347206539553	0.939531029604176	0.993760133555907	0.998038163084045	1	1
Train.GSE15573_GSM389730_Treat	1	1	0.457089133922634	1	0.492727260445207	0.504142886126434	0.56043114816503	0.544306905585009	0.578317927796766	0.56361133758367	0.552830203917332	0.59769688446974	0.593943312451204	0.647210016784735	0.613813861924814	0.61459416660988	0.640572891294443	0.640918749291927	0.62975354410128	0.64661186602144	0.698673877419829	0.688408067856567	0.681681311397329	0.717203814509618	0.649884092863988	0.700475480199677	0.698021381570352	0.507427338042868	0.139798708389284	0.999999999688654	0.99999999978265
